Name,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off
Luuk de Jong,2.299090909090909,56.90909090909091,19.181818181818183,37.72727272727273,1.5645454545454547,-0.046,43.98571428571428,15.442857142857141,28.54285714285714,1.3342857142857143,0.09833333333333334
Luís Carlos Rocha Rodrigues,1.42,15.0,20.0,-5.0,-0.18999999999999997,-0.11666666666666665,15.6,10.1,5.5,0.5,-0.75
Luís Manuel Costa Silva,0.63,2.6666666666666665,9.666666666666666,-7.0,-1.1066666666666667,-0.38999999999999996,2.4,5.5,-3.1,-1.09,-0.56
László Bénes,1.4636363636363638,13.545454545454545,11.0,2.5454545454545454,-0.21,-0.37454545454545457,13.809999999999999,13.23,0.6000000000000001,-1.519,-1.734
Léo Duarte,1.7014285714285715,23.0,18.571428571428573,4.428571428571429,0.13428571428571429,-0.4871428571428571,2.6999999999999997,3.15,-0.4,-1.455,-2.045
Léo Pétrot,1.2825,26.5,30.0,-3.5,-0.36,0.0024999999999999467,29.75,27.725,2.0,-0.03,0.16750000000000004
Léo Scienza,1.1733333333333333,18.666666666666668,15.666666666666666,3.0,-0.8333333333333334,-0.7599999999999999,6.15,8.2,-2.05,-0.835,-0.35000000000000003
M'Bala Nzola,1.1071428571428572,19.0,23.714285714285715,-4.714285714285714,-0.2557142857142857,0.0342857142857143,19.914285714285715,24.099999999999998,-4.185714285714286,-0.18285714285714286,-0.12571428571428572
MT,1.315,12.0,16.0,-4.0,-0.31999999999999995,-0.02,16.85,16.8,0.04999999999999982,-0.0050000000000000044,-0.23
Mads Pedersen,1.0018181818181817,18.636363636363637,22.181818181818183,-3.5454545454545454,-0.8109090909090909,-0.4890909090909091,13.216666666666667,20.98333333333333,-7.766666666666667,-1.015,-0.6033333333333334
Mads Roerslev,1.717,11.3,10.7,0.6,0.371,0.053000000000000005,16.5,15.85,0.6499999999999999,0.22166666666666668,-0.13
Madson,1.49,11.5,13.5,-2.0,-0.16999999999999998,-0.7000000000000001,12.45,12.2,0.25,0.034999999999999996,0.09999999999999999
Maghnes Akliouche,1.81,13.75,8.25,5.5,0.06500000000000003,-0.63,15.15,9.375,5.775,0.47,-0.015
Magnus Knudsen,1.3885714285714286,15.0,15.714285714285714,-0.7142857142857143,-0.1242857142857144,-0.002857142857143058,10.7,18.5,-7.9,-0.77,-0.12
Magnus Kofod Andersen,1.3375,34.375,32.375,2.0,0.10499999999999998,0.06125000000000001,12.433333333333332,12.366666666666667,0.0,-0.026666666666666672,0.056666666666666664
Mahdi Camara,1.3175,19.75,28.0,-8.25,-0.5575,-0.6625,20.4875,24.5875,-4.1,-0.26125000000000004,-0.13249999999999998
Mahmoud Dahoud,2.0941666666666667,22.166666666666668,13.416666666666666,8.75,1.0866666666666667,0.5133333333333333,15.677777777777777,9.922222222222222,5.7444444444444445,0.8744444444444445,0.3244444444444444
Malang Sarr,1.8899999999999997,16.444444444444443,13.444444444444445,3.0,0.2466666666666667,-0.07777777777777779,15.428571428571429,16.585714285714285,-1.1285714285714286,0.05857142857142856,-0.3685714285714286
Malcom Bokélé,1.6900000000000002,30.0,21.333333333333332,8.666666666666666,0.45,0.5066666666666667,33.55,24.35,9.200000000000001,0.35000000000000003,-0.105
Malick Fofana,1.9175,18.75,9.25,9.5,1.115,1.31,17.0,10.425,6.574999999999999,0.7075,0.66
Malick Thiaw,1.4620000000000002,24.0,18.5,5.5,-0.14500000000000002,-0.29900000000000004,19.12857142857143,16.04285714285714,3.085714285714286,0.05142857142857143,-0.06285714285714286
Malik Tillman,2.3454545454545457,30.363636363636363,10.272727272727273,20.09090909090909,1.300909090909091,-0.23545454545454544,28.600000000000005,9.299999999999999,19.3,1.8433333333333335,0.023333333333333334
Malo Gusto,1.9440000000000002,25.2,19.0,6.2,0.40800000000000003,-0.372,26.0,17.380000000000003,8.62,-0.03200000000000005,-0.346
Mama Samba Baldé,0.87,17.0,25.555555555555557,-8.555555555555555,-0.9244444444444445,-0.3888888888888889,18.5,25.7,-7.2,-0.35375,0.07625000000000001
Mamadou Fall,1.3492307692307692,28.307692307692307,26.0,2.3076923076923075,-0.02000000000000001,0.18692307692307691,19.583333333333332,18.666666666666668,0.8999999999999999,-0.16,-0.10333333333333335
Mamadou Loum,1.852857142857143,11.285714285714286,15.857142857142858,-4.571428571428571,1.864285714285714,1.6285714285714286,10.828571428571427,14.5,-3.6571428571428575,1.272857142857143,1.067142857142857
Mamadou Sylla,1.176875,10.875,12.8125,-1.9375,-0.5075000000000001,-0.5175,10.166666666666666,10.333333333333334,-0.17499999999999993,0.15499999999999997,0.1616666666666667
Mamady Bangré,1.3716666666666668,8.0,7.0,1.0,0.6266666666666667,0.395,6.45,6.533333333333334,-0.06666666666666658,0.6183333333333333,0.5366666666666666
Mandela Keita,1.20375,9.25,8.625,0.625,-0.1075,-0.46375000000000005,10.4375,8.4625,2.0,0.04750000000000001,0.07125000000000001
Manolis Saliakas,1.3399999999999999,26.666666666666668,25.333333333333332,1.3333333333333333,-0.031666666666666676,-0.15000000000000002,31.066666666666666,25.3,5.733333333333333,0.08666666666666667,-0.5299999999999999
Manu Koné,0.9742857142857143,23.857142857142858,26.142857142857142,-2.2857142857142856,-0.4557142857142857,-0.3428571428571429,22.842857142857145,22.900000000000002,-0.0857142857142856,-0.16714285714285712,-0.11571428571428573
Manu Morlanes,1.53375,16.25,14.125,2.125,0.12625,0.20124999999999998,15.237499999999999,13.9375,1.2874999999999999,-0.05250000000000002,-0.08124999999999999
Manu Royo,1.4620000000000002,14.4,14.4,0.0,0.007999999999999962,0.019999999999999973,5.6,7.449999999999999,-1.9,-0.5700000000000001,-0.06499999999999997
Manu Sánchez,1.6757142857142857,13.857142857142858,16.571428571428573,-2.7142857142857144,0.26142857142857145,0.21714285714285714,14.485714285714286,17.357142857142858,-2.8857142857142857,-0.1871428571428571,-0.2742857142857143
Manuel Akanji,2.111818181818182,46.27272727272727,23.818181818181817,22.454545454545453,1.0227272727272727,-0.06272727272727273,42.9125,25.6875,17.25,0.73125,0.0375
Manuel Fuster,1.1179999999999999,28.2,29.4,-1.2,-0.13599999999999998,0.12199999999999997,31.04,30.660000000000004,0.37999999999999995,-0.06000000000000001,0.306
Manuel Lazzari,1.6075,35.375,30.375,5.0,0.31125,-0.1325,32.1,29.95,2.1875,0.2,0.036250000000000004
Manuel Locatelli,1.574,32.7,23.3,9.4,0.28200000000000003,-0.054000000000000006,33.2125,27.6,5.625,0.25,-0.018750000000000003
Manuel Manu,1.1066666666666667,11.666666666666666,10.666666666666666,1.0,-0.48666666666666664,-0.8533333333333332,9.9,9.433333333333334,0.3999999999999999,-0.10000000000000002,-0.17333333333333334
Manuel Ugarte Ribeiro,1.9759999999999998,30.8,15.0,15.8,0.8059999999999998,0.02799999999999998,27.939999999999998,16.18,11.76,0.564,-0.27199999999999996
Maracás,1.2866666666666668,20.833333333333332,27.5,-6.666666666666667,-0.3433333333333333,-0.25166666666666665,19.933333333333334,26.233333333333334,-6.283333333333334,-0.29333333333333333,-0.11333333333333334
Marash Kumbulla,1.727142857142857,12.857142857142858,13.142857142857142,-0.2857142857142857,1.3128571428571427,1.43,13.242857142857144,12.528571428571428,0.7285714285714283,0.9128571428571428,0.8771428571428571
Marc Bartra,1.7116666666666667,27.333333333333332,21.666666666666668,5.666666666666667,0.5316666666666666,-0.003333333333333336,22.675,22.225,0.46250000000000013,0.11625,-0.03374999999999998
Marc Bola,1.5,16.285714285714285,16.214285714285715,0.07142857142857142,0.19357142857142856,-0.28357142857142864,23.725,20.349999999999998,3.375,0.135,-0.3375
Marc Cardona,1.3475,11.222222222222221,9.88888888888889,1.3333333333333333,-0.34444444444444444,-0.21666666666666667,12.399999999999999,11.600000000000001,0.788888888888889,-0.1977777777777778,-0.0022222222222221997
Marc Cucurella,1.2288888888888887,30.0,28.0,2.0,0.20444444444444443,0.57,32.455555555555556,29.38888888888889,3.0444444444444443,0.4744444444444444,0.7555555555555555
Marc Guéhi,1.5811111111111111,28.555555555555557,26.0,2.5555555555555554,0.4466666666666666,0.8587499999999999,32.13333333333333,32.016666666666666,0.1166666666666667,-0.021666666666666664,0.596
Marc Roca,1.627,17.5,21.8,-4.3,0.293,0.030000000000000034,18.444444444444443,21.58888888888889,-3.111111111111111,0.26555555555555554,-0.09444444444444444
Marc-Oliver Kempf,1.2430769230769232,25.692307692307693,27.846153846153847,-2.1538461538461537,-0.16999999999999998,0.25,23.44,24.740000000000002,-1.2999999999999998,-0.09999999999999999,0.188
Marcel Sabitzer,1.9023076923076923,37.30769230769231,18.923076923076923,18.384615384615383,0.9484615384615385,0.2461538461538461,28.619999999999997,17.6,11.02,0.8140000000000001,0.067
Marcelo dos Santos Ferreira,1.5,27.625,27.375,0.25,0.0175,0.25428571428571434,21.65,23.35,-1.7,-0.08750000000000001,0.043333333333333335
Marco Asensio,2.0609090909090906,32.54545454545455,21.636363636363637,10.909090909090908,0.9772727272727273,0.12000000000000001,30.925,16.7875,14.1625,1.075,0.22375
Marco Brescianini,1.5083333333333335,11.833333333333334,21.5,-9.666666666666666,-0.37000000000000005,-0.6416666666666667,13.933333333333332,19.633333333333333,-5.683333333333334,-0.18500000000000003,-0.35833333333333334
Marco D'Alessandro,1.2425,13.75,14.5,-0.75,-0.09083333333333332,0.1366666666666667,12.3,13.977777777777778,-1.6777777777777778,-0.16666666666666666,0.08333333333333333
Marco Friedl,1.2672727272727273,24.636363636363637,25.545454545454547,-0.9090909090909091,0.1709090909090909,0.2681818181818182,22.433333333333334,26.18888888888889,-3.7777777777777777,-0.09,-0.053333333333333344
Marco Grüll,1.3039999999999998,31.2,32.8,-1.6,-0.12200000000000003,-0.02600000000000003,5.7,7.6,-1.9,-0.45,-0.49
Marco Komenda,1.4157142857142857,21.571428571428573,20.0,1.5714285714285714,-0.25857142857142856,-0.18285714285714286,12.3,12.620000000000001,-0.2799999999999999,-0.136,-0.142
Marco Matias,1.018888888888889,14.555555555555555,18.0,-3.4444444444444446,-0.7777777777777778,-0.5011111111111111,14.959999999999999,20.58,-5.64,-0.5900000000000001,-0.072
Marco Rente,1.564,37.8,26.8,11.0,0.28200000000000003,0.258,23.86666666666667,26.5,-2.6333333333333333,-0.20333333333333337,0.6033333333333334
Marco Richter,0.9455555555555555,17.22222222222222,24.333333333333332,-7.111111111111111,-0.54,-0.15444444444444444,16.1,21.78888888888889,-5.711111111111111,-0.36444444444444446,-0.14444444444444443
Marco Sala,1.2466666666666666,22.666666666666668,23.166666666666668,-0.5,-0.35333333333333333,-0.18499999999999997,23.116666666666664,22.516666666666666,0.6333333333333334,-0.08166666666666667,-0.06333333333333334
Marcos Alonso,1.9641666666666666,31.416666666666668,17.583333333333332,13.833333333333334,0.6608333333333333,0.0741666666666667,27.4625,16.3875,11.1,0.62625,-0.125
Marcos André,1.0914285714285714,14.428571428571429,14.714285714285714,-0.2857142857142857,-0.05714285714285713,0.2285714285714286,13.4,14.200000000000001,-0.7857142857142857,-0.04428571428571428,0.21714285714285714
Marcos Llorente,2.147,26.2,15.7,10.5,0.953,-0.055999999999999994,26.4375,17.9125,8.5375,0.535,-0.315
Marcos López,1.9375,10.25,6.25,4.0,0.7375,-0.7425,11.366666666666667,4.466666666666667,6.933333333333334,1.5533333333333335,0.20333333333333334
Marcos Senesi,1.6216666666666668,39.166666666666664,33.0,6.166666666666667,0.24666666666666667,-0.2816666666666667,39.699999999999996,30.96666666666667,8.733333333333333,0.4116666666666666,-0.15333333333333335
Marcus Coco,0.9454545454545454,13.0,19.0,-6.0,-0.34454545454545454,-0.046363636363636364,13.15,16.2125,-3.075,-0.2,0.036250000000000004
